customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03143,Male,0,No,Yes,65,Yes,No phone service,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,114.12,7416.73,0
CUST03144,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,39.93,405.19,0
CUST03145,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,58.93,2873.31,0
CUST03146,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,94.81,6637.86,0
CUST03147,Male,0,No,No,34,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,96.33,3273.67,0
CUST03148,Male,1,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card,114.94,2164.33,0
CUST03149,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,44.72,1222.42,0
CUST03150,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,105.83,3813.02,0
CUST03151,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25.25,40.9,0
CUST03152,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,34.58,2009.52,0
CUST03153,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,114.3,2988.96,0
CUST03154,Male,1,Yes,No,31,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,108.08,3331.27,0
CUST03155,Male,0,No,No,47,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,26.09,1244.31,0
CUST03156,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,26.76,1210.44,0
CUST03157,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.19,2540.29,0
CUST03158,Female,0,No,Yes,39,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,60.0,2335.88,0
CUST03159,Male,0,Yes,No,2,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,66.78,118.84,0
CUST03160,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,74.85,2076.52,0
CUST03161,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,One year,No,Credit card,33.06,1881.8,0
CUST03162,Female,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,118.64,5815.41,0
CUST03163,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.78,1061.6,0
CUST03164,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,60.88,3653.82,1
CUST03165,Male,1,Yes,No,60,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,68.77,4134.41,0
CUST03166,Female,0,No,No,22,No,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,56.31,1244.09,0
CUST03167,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,85.07,440.52,0
CUST03168,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer,89.93,5305.36,0
CUST03169,Female,0,No,Yes,26,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,73.54,1899.1,0
CUST03170,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,112.43,6060.68,0
CUST03171,Male,1,No,No,30,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,54.67,1634.45,0
CUST03172,Male,0,Yes,No,29,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.01,1321.88,0
CUST03173,Female,0,Yes,Yes,66,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,85.57,5659.3,0
CUST03174,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,36.26,429.9,0
CUST03175,Female,0,Yes,Yes,58,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,77.72,4502.99,0
CUST03176,Female,1,No,No,53,Yes,No phone service,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.33,2773.51,0
CUST03177,Male,1,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,33.73,666.1,0
CUST03178,Male,0,No,Yes,42,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,51.65,2154.31,0
CUST03179,Male,0,Yes,No,10,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.25,411.89,0
CUST03180,Male,0,Yes,Yes,66,No,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer,82.95,5478.34,0
CUST03181,Male,0,Yes,Yes,37,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card,25.17,918.93,0
CUST03182,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,101.83,2324.56,0
CUST03183,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,78.42,3922.52,0
CUST03184,Female,0,Yes,Yes,60,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,105.71,6349.26,0
CUST03185,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card,36.03,1610.69,0
CUST03186,Male,0,No,No,42,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,67.22,2818.9,0
CUST03187,Female,0,No,No,26,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Electronic check,86.79,2271.74,0
CUST03188,Female,0,Yes,No,29,Yes,No phone service,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.58,1003.04,0
CUST03189,Female,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,21.39,1340.53,0
CUST03190,Female,0,No,Yes,9,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,114.3,1030.55,1
CUST03191,Female,1,No,No,2,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.08,200.59,0
CUST03192,Male,0,No,Yes,59,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,98.22,5798.25,0
CUST03193,Male,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.05,2898.75,1
CUST03194,Female,0,No,Yes,44,No,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,77.81,3405.62,0
CUST03195,Female,1,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,84.16,5142.49,0
CUST03196,Female,1,Yes,No,23,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,40.9,944.94,0
CUST03197,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,67.04,3010.74,0
CUST03198,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,35.76,1541.2,0
CUST03199,Female,1,Yes,Yes,62,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,29.89,1855.01,0
CUST03200,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,45.53,146.03,0
CUST03201,Male,0,Yes,Yes,15,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,65.95,992.43,0
CUST03202,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,83.82,4197.36,0
CUST03203,Male,0,No,Yes,47,No,No phone service,No,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card,70.43,3312.09,0
CUST03204,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Credit card,109.45,6991.15,0
CUST03205,Female,0,Yes,Yes,68,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,52.68,3596.5,0
CUST03206,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,104.68,4601.99,0
CUST03207,Male,1,No,No,2,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,No,Credit card,63.57,115.41,0
CUST03208,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,33.8,559.46,0
CUST03209,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Credit card,106.58,3843.0,0
CUST03210,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Mailed check,68.93,292.55,0
CUST03211,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.0,1553.82,0
CUST03212,Female,0,Yes,Yes,43,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,38.82,1675.23,0
CUST03213,Female,1,Yes,No,32,Yes,No,No,No,Yes,No,No,No internet service,Yes,One year,No,Electronic check,27.22,868.33,0
CUST03214,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,84.42,1670.11,0
CUST03215,Female,0,Yes,No,66,No,No phone service,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,56.31,3715.44,0
CUST03216,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,116.64,7808.66,0
CUST03217,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,73.84,2272.55,0
CUST03218,Male,1,No,Yes,23,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer,44.54,1034.41,0
CUST03219,Female,0,Yes,Yes,34,No,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer,78.89,2684.23,0
CUST03220,Female,1,No,Yes,17,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,117.67,1981.72,0
CUST03221,Female,0,No,No,66,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,22.31,1462.18,0
CUST03222,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,36.98,1978.65,0
CUST03223,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.82,2829.29,1
CUST03224,Female,0,Yes,No,59,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,22.46,1342.1,0
CUST03225,Female,0,No,Yes,64,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,116.33,7447.43,0
CUST03226,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,82.78,4152.15,0
CUST03227,Female,0,Yes,No,59,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,43.17,2547.4,0
CUST03228,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,28.97,1679.71,0
CUST03229,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,30.41,474.5,0
CUST03230,Female,0,No,Yes,20,No,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,103.78,2087.13,0
CUST03231,Female,1,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Bank transfer,102.14,6741.68,0
CUST03232,Male,0,No,No,27,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,103.39,2778.89,0
CUST03233,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,116.06,4988.25,0
CUST03234,Female,0,Yes,No,69,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer,59.06,4074.0,0
CUST03235,Female,0,No,No,61,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer,111.58,6787.82,0
CUST03236,Male,0,Yes,Yes,41,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,36.15,1491.6,0
CUST03237,Male,0,No,No,21,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Two year,No,Mailed check,113.92,2373.12,0
CUST03238,Female,0,Yes,No,37,No,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,44.37,1643.97,1
CUST03239,Male,1,Yes,No,13,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,60.8,796.22,1
CUST03240,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,71.54,1770.25,0
CUST03241,Female,0,No,No,39,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.32,3905.48,0
CUST03242,Female,0,No,Yes,53,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,58.93,3134.09,0
CUST03243,Female,0,Yes,Yes,12,No,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,54.16,635.67,0
CUST03244,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,118.28,2128.81,0
CUST03245,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,27.46,1110.41,0
CUST03246,Female,0,No,No,40,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Mailed check,22.56,920.81,0
CUST03247,Male,0,No,Yes,49,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,25.67,1247.09,0
CUST03248,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,111.42,220.44,0
CUST03249,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,43.28,1295.29,0
CUST03250,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,24.37,345.16,0
CUST03251,Male,0,No,No,53,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,92.88,4915.76,0
CUST03252,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.04,4369.29,0
CUST03253,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,99.17,4380.36,0
CUST03254,Female,0,No,No,37,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,72.37,2660.0,0
CUST03255,Female,0,No,No,49,Yes,No,No,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,37.71,1828.38,0
CUST03256,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,49.06,1148.28,0
CUST03257,Female,1,No,Yes,16,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,26.12,416.63,0
CUST03258,Male,0,No,No,17,Yes,Yes,No,No,No internet service,No,No internet service,No,Yes,Two year,No,Bank transfer,90.39,1529.92,0
CUST03259,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,84.77,3464.21,0
CUST03260,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,88.06,1416.15,0
CUST03261,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card,117.76,1771.45,0
CUST03262,Male,0,Yes,No,51,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,One year,No,Electronic check,26.02,1317.51,0
CUST03263,Female,1,Yes,Yes,35,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.51,917.58,0
CUST03264,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card,93.84,3579.23,0
CUST03265,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,117.28,2824.28,0
CUST03266,Female,0,Yes,No,41,No,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,74.27,3055.63,0
CUST03267,Male,0,Yes,Yes,20,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.27,2023.63,0
CUST03268,Female,0,Yes,Yes,67,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card,80.94,5415.39,0
CUST03269,Female,0,Yes,No,58,Yes,No,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,113.24,6567.83,0
CUST03270,Male,1,No,Yes,29,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,39.96,1162.59,0
CUST03271,Male,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Credit card,56.21,3156.66,0
CUST03272,Female,0,Yes,Yes,32,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,81.28,2599.33,0
CUST03273,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,39.86,2080.52,0
CUST03274,Female,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,103.41,1551.98,0
CUST03275,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,99.79,4776.38,0
CUST03276,Male,1,No,Yes,4,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer,91.89,350.61,0
CUST03277,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,82.01,4841.02,0
CUST03278,Female,0,No,Yes,70,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,41.92,2932.94,0
CUST03279,Female,0,Yes,No,54,Yes,No,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,107.0,5773.23,0
CUST03280,Female,0,No,No,34,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer,77.76,2646.64,0
CUST03281,Male,0,Yes,No,68,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,One year,Yes,Credit card,41.19,2808.96,0
CUST03282,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card,93.69,3830.55,0
CUST03283,Female,0,No,No,68,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,23.17,1577.37,0
CUST03284,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,41.8,950.17,1
CUST03285,Female,0,No,Yes,70,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,42.68,2993.21,1
CUST03286,Female,0,Yes,Yes,70,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,49.17,3444.13,1
CUST03287,Female,1,No,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,23.44,1273.77,0
CUST03288,Female,0,No,Yes,13,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Electronic check,104.26,1368.8,0
CUST03289,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,29.74,1599.02,0
